doid_code	drugbank_id	resource	drugbank_name	doid_name
DOID:11406	DB00860	labeledin	Prednisolone	choroiditis
DOID:11406	DB00860	medi_lps	Prednisolone	choroiditis
DOID:11406	DB00959	medi_lps	Methylprednisolone	choroiditis
DOID:11406	DB01234	medi_lps	Dexamethasone	choroiditis
DOID:11406	DB07886	medi_lps	(11alpha,14beta)-11,17,21-trihydroxypregn-4-ene-3,20-dione	choroiditis
DOID:11457	DB00199	medi_lps	Erythromycin	brain compression
DOID:11457	DB02772	medi_lps	Sucrose	brain compression
DOID:11459	DB00104	medi_lps	Octreotide	pseudotumor cerebri
DOID:11459	DB00162	medi_lps	Vitamin A	pseudotumor cerebri
DOID:11459	DB00254	medi_lps	Doxycycline	pseudotumor cerebri
DOID:11459	DB00273	medi_lps	Topiramate	pseudotumor cerebri
DOID:11459	DB00819	medi_lps	Acetazolamide	pseudotumor cerebri
DOID:11459	DB00819	predict	Acetazolamide	pseudotumor cerebri
DOID:11476	DB00017	predict	Salmon Calcitonin	osteoporosis
DOID:11476	DB00136	ehrlink	Calcitriol	osteoporosis
DOID:11476	DB00136	medi_lps	Calcitriol	osteoporosis
DOID:11476	DB00153	ehrlink	Ergocalciferol	osteoporosis
DOID:11476	DB00153	medi_hps	Ergocalciferol	osteoporosis
DOID:11476	DB00162	medi_lps	Vitamin A	osteoporosis
DOID:11476	DB00169	medi_hps	Cholecalciferol	osteoporosis
DOID:11476	DB00169	predict	Cholecalciferol	osteoporosis
DOID:11476	DB00258	medi_hps	Calcium Acetate	osteoporosis
DOID:11476	DB00282	medi_lps	Pamidronate	osteoporosis
DOID:11476	DB00282	predict	Pamidronate	osteoporosis
DOID:11476	DB00286	medi_hps	Conjugated Estrogens	osteoporosis
DOID:11476	DB00286	predict	Conjugated Estrogens	osteoporosis
DOID:11476	DB00371	medi_lps	Meprobamate	osteoporosis
DOID:11476	DB00399	ehrlink	Zoledronate	osteoporosis
DOID:11476	DB00399	labeledin	Zoledronate	osteoporosis
DOID:11476	DB00399	medi_hps	Zoledronate	osteoporosis
DOID:11476	DB00399	predict	Zoledronate	osteoporosis
DOID:11476	DB00481	ehrlink	Raloxifene	osteoporosis
DOID:11476	DB00481	labeledin	Raloxifene	osteoporosis
DOID:11476	DB00481	medi_hps	Raloxifene	osteoporosis
DOID:11476	DB00481	predict	Raloxifene	osteoporosis
DOID:11476	DB00583	medi_lps	L-Carnitine	osteoporosis
DOID:11476	DB00603	predict	Medroxyprogesterone Acetate	osteoporosis
DOID:11476	DB00621	labeledin	Oxandrolone	osteoporosis
DOID:11476	DB00621	medi_hps	Oxandrolone	osteoporosis
DOID:11476	DB00624	medi_lps	Testosterone	osteoporosis
DOID:11476	DB00630	medi_hps	Alendronate	osteoporosis
DOID:11476	DB00630	predict	Alendronate	osteoporosis
DOID:11476	DB00655	medi_lps	Estrone	osteoporosis
DOID:11476	DB00710	medi_hps	Ibandronate	osteoporosis
DOID:11476	DB00710	predict	Ibandronate	osteoporosis
DOID:11476	DB00717	medi_hps	Norethindrone	osteoporosis
DOID:11476	DB00717	predict	Norethindrone	osteoporosis
DOID:11476	DB00741	medi_lps	Hydrocortisone	osteoporosis
DOID:11476	DB00783	labeledin	Estradiol	osteoporosis
DOID:11476	DB00783	medi_hps	Estradiol	osteoporosis
DOID:11476	DB00783	predict	Estradiol	osteoporosis
DOID:11476	DB00860	medi_lps	Prednisolone	osteoporosis
DOID:11476	DB00884	medi_hps	Risedronate	osteoporosis
DOID:11476	DB00884	predict	Risedronate	osteoporosis
DOID:11476	DB00957	medi_lps	Norgestimate	osteoporosis
DOID:11476	DB00977	predict	Ethinyl Estradiol	osteoporosis
DOID:11476	DB00988	medi_lps	Dopamine	osteoporosis
DOID:11476	DB00999	medi_lps	Hydrochlorothiazide	osteoporosis
DOID:11476	DB00999	predict	Hydrochlorothiazide	osteoporosis
DOID:11476	DB01077	medi_hps	Etidronic acid	osteoporosis
DOID:11476	DB01380	medi_lps	Cortisone acetate	osteoporosis
DOID:11476	DB01420	medi_lps	Testosterone Propionate	osteoporosis
DOID:11476	DB01494	medi_lps	Chloral betaine	osteoporosis
DOID:11476	DB01783	medi_hps	Pantothenic acid	osteoporosis
DOID:11476	DB01904	medi_lps	D-Xylitol	osteoporosis
DOID:11476	DB02300	medi_lps	Calcipotriol	osteoporosis
DOID:11476	DB02648	medi_lps	(3-Carboxy-2-(R)-Hydroxy-Propyl)-Trimethyl-Ammonium	osteoporosis
DOID:11476	DB04455	medi_lps	Trimethyl Glycine	osteoporosis
DOID:11476	DB04574	medi_hps	Estropipate	osteoporosis
DOID:11476	DB05314	ehrlink	DN-101	osteoporosis
DOID:11476	DB05314	medi_lps	DN-101	osteoporosis
DOID:11476	DB06285	predict	Teriparatide	osteoporosis
DOID:11476	DB06710	medi_hps	Methyltestosterone	osteoporosis
DOID:11476	DB07768	medi_lps	(10ALPHA,13ALPHA,14BETA,17ALPHA)-17-HYDROXYANDROST-4-EN-3-ONE	osteoporosis
DOID:11476	DB07886	medi_lps	(11alpha,14beta)-11,17,21-trihydroxypregn-4-ene-3,20-dione	osteoporosis
DOID:11486	DB00964	medi_lps	Apraclonidine	Horner's syndrome
DOID:11502	DB00695	ehrlink	Furosemide	mitral valve insufficiency
DOID:11502	DB00722	ehrlink	Lisinopril	mitral valve insufficiency
DOID:11503	DB00996	ehrlink	Gabapentin	diabetic autonomic neuropathy
DOID:11514	DB00490	predict	Buspirone	fissured tongue
DOID:11514	DB00759	predict	Tetracycline	fissured tongue
DOID:11549	DB00712	predict	Flurbiprofen	Adie syndrome
DOID:11557	DB00959	ehrlink	Methylprednisolone	acute serous otitis media
DOID:11557	DB01060	ehrlink	Amoxicillin	acute serous otitis media
DOID:1156	DB00635	ehrlink	Prednisone	chondrocalcinosis
DOID:1156	DB01394	ehrlink	Colchicine	chondrocalcinosis
DOID:11569	DB00122	medi_lps	Choline	neurocirculatory asthenia
DOID:11569	DB01303	medi_lps	Oxtriphylline	neurocirculatory asthenia
DOID:11569	DB01401	medi_lps	Trisalicylate-choline	neurocirculatory asthenia
DOID:11573	DB00199	labeledin	Erythromycin	listeriosis
DOID:11573	DB00199	medi_lps	Erythromycin	listeriosis
DOID:11573	DB00254	labeledin	Doxycycline	listeriosis
DOID:11573	DB00254	medi_lps	Doxycycline	listeriosis
DOID:11573	DB00415	medi_hps	Ampicillin	listeriosis
DOID:11573	DB00618	medi_lps	Demeclocycline	listeriosis
DOID:11573	DB01017	medi_lps	Minocycline	listeriosis
DOID:11573	DB01053	medi_lps	Benzylpenicillin	listeriosis
DOID:11573	DB01060	medi_hps	Amoxicillin	listeriosis
DOID:11589	DB01197	medi_lps	Captopril	Riley-Day syndrome
DOID:11589	DB02032	medi_lps	1-(3-Mercapto-2-Methyl-Propionyl)-Pyrrolidine-2-Carboxylic Acid	Riley-Day syndrome
DOID:1159	DB00121	medi_lps	Biotin	functional gastric disease
DOID:1159	DB00126	medi_lps	Vitamin C	functional gastric disease
DOID:1159	DB00153	medi_lps	Ergocalciferol	functional gastric disease
DOID:1159	DB00315	medi_lps	Zolmitriptan	functional gastric disease
DOID:1159	DB00316	medi_hps	Acetaminophen	functional gastric disease
DOID:1159	DB00321	medi_lps	Amitriptyline	functional gastric disease
DOID:1159	DB00338	medi_lps	Omeprazole	functional gastric disease
DOID:1159	DB00462	medi_lps	Methylscopolamine bromide	functional gastric disease
DOID:1159	DB00475	medi_lps	Chlordiazepoxide	functional gastric disease
DOID:1159	DB00490	medi_lps	Buspirone	functional gastric disease
DOID:1159	DB00501	medi_hps	Cimetidine	functional gastric disease
DOID:1159	DB00585	medi_hps	Nizatidine	functional gastric disease
DOID:1159	DB00586	medi_lps	Diclofenac	functional gastric disease
DOID:1159	DB00630	medi_lps	Alendronate	functional gastric disease
DOID:1159	DB00736	medi_lps	Esomeprazole	functional gastric disease
DOID:1159	DB00782	medi_lps	Propantheline	functional gastric disease
DOID:1159	DB00819	medi_lps	Acetazolamide	functional gastric disease
DOID:1159	DB00863	medi_lps	Ranitidine	functional gastric disease
DOID:1159	DB00927	medi_hps	Famotidine	functional gastric disease
DOID:1159	DB00936	medi_lps	Salicylic acid	functional gastric disease
DOID:1159	DB00945	medi_hps	Acetylsalicylic acid	functional gastric disease
DOID:1159	DB01174	medi_lps	Phenobarbital	functional gastric disease
DOID:1159	DB01294	medi_hps	Bismuth Subsalicylate	functional gastric disease
DOID:1159	DB01346	medi_lps	Quinidine barbiturate	functional gastric disease
DOID:1159	DB01390	medi_hps	Sodium bicarbonate	functional gastric disease
DOID:1159	DB01397	medi_lps	Magnesium salicylate	functional gastric disease
DOID:1159	DB01398	medi_lps	Salicylate-sodium	functional gastric disease
DOID:1159	DB01399	medi_lps	Salsalate	functional gastric disease
DOID:1159	DB01401	medi_lps	Trisalicylate-choline	functional gastric disease
DOID:1159	DB01494	medi_lps	Chloral betaine	functional gastric disease
DOID:1159	DB04455	medi_lps	Trimethyl Glycine	functional gastric disease
DOID:1159	DB04650	medi_lps	5-[(3AS,4R,6AR)-2-OXOHEXAHYDRO-1H-THIENO[3,4-D]IMIDAZOL-4-YL]PENTANOIC ACID	functional gastric disease
DOID:1159	DB05436	medi_lps	RK-0202	functional gastric disease
DOID:1159	DB06151	medi_lps	Acetylcysteine	functional gastric disease
DOID:1159	DB06723	medi_hps	Aluminum hydroxide	functional gastric disease
DOID:11612	DB00304	predict	Desogestrel	polycystic ovary syndrome
DOID:11612	DB00331	medi_lps	Metformin	polycystic ovary syndrome
DOID:11612	DB00331	predict	Metformin	polycystic ovary syndrome
DOID:11612	DB00367	predict	Levonorgestrel	polycystic ovary syndrome
DOID:11612	DB00421	medi_lps	Spironolactone	polycystic ovary syndrome
DOID:11612	DB00499	medi_lps	Flutamide	polycystic ovary syndrome
DOID:11612	DB00717	predict	Norethindrone	polycystic ovary syndrome
DOID:11612	DB00977	predict	Ethinyl Estradiol	polycystic ovary syndrome
DOID:11612	DB01395	predict	Drospirenone	polycystic ovary syndrome
DOID:11612	DB03106	medi_lps	Myo-Inositol	polycystic ovary syndrome
DOID:11613	DB00421	medi_lps	Spironolactone	hyperandrogenism
DOID:11613	DB03106	medi_lps	Myo-Inositol	hyperandrogenism
DOID:11634	DB00279	labeledin	Liothyronine	myxedema
DOID:11634	DB00279	medi_hps	Liothyronine	myxedema
DOID:11634	DB00279	predict	Liothyronine	myxedema
DOID:11634	DB00451	medi_hps	Levothyroxine	myxedema
DOID:11634	DB00451	predict	Levothyroxine	myxedema
DOID:11634	DB00509	medi_hps	Dextrothyroxine	myxedema
DOID:11634	DB01583	labeledin	Liotrix	myxedema
DOID:11634	DB01583	medi_hps	Liotrix	myxedema
DOID:11656	DB00250	medi_lps	Dapsone	cicatricial pemphigoid
DOID:1166	DB00635	ehrlink	Prednisone	palindromic rheumatism
DOID:11664	DB00091	medi_lps	Cyclosporine	nephrosclerosis
DOID:11671	DB00121	medi_lps	Biotin	hypotrichosis of eyelid
DOID:11671	DB04650	medi_lps	5-[(3AS,4R,6AR)-2-OXOHEXAHYDRO-1H-THIENO[3,4-D]IMIDAZOL-4-YL]PENTANOIC ACID	hypotrichosis of eyelid
DOID:11678	DB00711	medi_lps	Diethylcarbamazine	onchocerciasis
DOID:1168	DB00175	labeledin	Pravastatin	familial hyperlipidemia
DOID:1168	DB00175	medi_hps	Pravastatin	familial hyperlipidemia
DOID:1168	DB00191	medi_lps	Phentermine	familial hyperlipidemia
DOID:1168	DB00227	medi_hps	Lovastatin	familial hyperlipidemia
DOID:1168	DB00334	medi_lps	Olanzapine	familial hyperlipidemia
DOID:1168	DB00627	labeledin	Niacin	familial hyperlipidemia
DOID:1168	DB00627	medi_hps	Niacin	familial hyperlipidemia
DOID:1168	DB00641	labeledin	Simvastatin	familial hyperlipidemia
DOID:1168	DB00641	medi_hps	Simvastatin	familial hyperlipidemia
DOID:1168	DB00973	labeledin	Ezetimibe	familial hyperlipidemia
DOID:1168	DB00973	medi_hps	Ezetimibe	familial hyperlipidemia
DOID:1168	DB01039	labeledin	Fenofibrate	familial hyperlipidemia
DOID:1168	DB01039	medi_hps	Fenofibrate	familial hyperlipidemia
DOID:1168	DB01076	labeledin	Atorvastatin	familial hyperlipidemia
DOID:1168	DB01076	medi_hps	Atorvastatin	familial hyperlipidemia
DOID:1168	DB01098	labeledin	Rosuvastatin	familial hyperlipidemia
DOID:1168	DB01098	medi_hps	Rosuvastatin	familial hyperlipidemia
DOID:1168	DB01241	labeledin	Gemfibrozil	familial hyperlipidemia
DOID:1168	DB01241	medi_hps	Gemfibrozil	familial hyperlipidemia
DOID:1168	DB02701	medi_hps	Nicotinamide	familial hyperlipidemia
DOID:1168	DB06716	medi_lps	Fospropofol	familial hyperlipidemia
DOID:1168	DB08860	medi_hps	Pitavastatin	familial hyperlipidemia
DOID:11705	DB00851	medi_lps	Dacarbazine	impaired renal function disease
DOID:11705	DB00859	medi_lps	Penicillamine	impaired renal function disease
DOID:11705	DB00999	medi_lps	Hydrochlorothiazide	impaired renal function disease
DOID:11705	DB01390	medi_hps	Sodium bicarbonate	impaired renal function disease
DOID:1171	DB00627	labeledin	Niacin	hyperlipoproteinemia type V
DOID:1171	DB00627	predict	Niacin	hyperlipoproteinemia type V
DOID:1171	DB00636	predict	Clofibrate	hyperlipoproteinemia type V
DOID:1171	DB01039	predict	Fenofibrate	hyperlipoproteinemia type V
DOID:1171	DB01241	predict	Gemfibrozil	hyperlipoproteinemia type V
DOID:11714	DB00331	medi_lps	Metformin	gestational diabetes
DOID:11714	DB00396	medi_lps	Progesterone	gestational diabetes
DOID:11714	DB01016	ehrlink	Glyburide	gestational diabetes
DOID:11716	DB00331	ehrlink	Metformin	prediabetes syndrome
DOID:1172	DB00175	medi_hps	Pravastatin	hyperlipoproteinemia type IV
DOID:1172	DB00227	medi_hps	Lovastatin	hyperlipoproteinemia type IV
DOID:1172	DB00627	medi_lps	Niacin	hyperlipoproteinemia type IV
DOID:1172	DB00641	medi_hps	Simvastatin	hyperlipoproteinemia type IV
DOID:1172	DB01039	labeledin	Fenofibrate	hyperlipoproteinemia type IV
DOID:1172	DB01039	medi_hps	Fenofibrate	hyperlipoproteinemia type IV
DOID:1172	DB01076	medi_hps	Atorvastatin	hyperlipoproteinemia type IV
DOID:1172	DB01098	medi_hps	Rosuvastatin	hyperlipoproteinemia type IV
DOID:1172	DB01241	labeledin	Gemfibrozil	hyperlipoproteinemia type IV
DOID:1172	DB01241	medi_hps	Gemfibrozil	hyperlipoproteinemia type IV
DOID:1172	DB01590	medi_lps	Everolimus	hyperlipoproteinemia type IV
DOID:1172	DB02772	medi_lps	Sucrose	hyperlipoproteinemia type IV
DOID:11720	DB00993	predict	Azathioprine	distal muscular dystrophy
DOID:11723	DB00148	medi_lps	Creatine	Duchenne muscular dystrophy
DOID:11723	DB00316	medi_lps	Acetaminophen	Duchenne muscular dystrophy
DOID:11723	DB00564	medi_lps	Carbamazepine	Duchenne muscular dystrophy
DOID:11723	DB00603	medi_lps	Medroxyprogesterone Acetate	Duchenne muscular dystrophy
DOID:11723	DB00630	medi_lps	Alendronate	Duchenne muscular dystrophy
DOID:11723	DB00635	medi_lps	Prednisone	Duchenne muscular dystrophy
DOID:11723	DB00678	medi_lps	Losartan	Duchenne muscular dystrophy
DOID:11723	DB00710	medi_lps	Ibandronate	Duchenne muscular dystrophy
DOID:11723	DB00860	medi_lps	Prednisolone	Duchenne muscular dystrophy
DOID:11723	DB00884	medi_lps	Risedronate	Duchenne muscular dystrophy
DOID:11723	DB00921	medi_lps	Buprenorphine	Duchenne muscular dystrophy
DOID:11723	DB00996	medi_lps	Gabapentin	Duchenne muscular dystrophy
DOID:11724	DB00148	medi_lps	Creatine	limb-girdle muscular dystrophy
DOID:11724	DB00316	medi_lps	Acetaminophen	limb-girdle muscular dystrophy
DOID:11724	DB00564	medi_lps	Carbamazepine	limb-girdle muscular dystrophy
DOID:11724	DB00603	medi_lps	Medroxyprogesterone Acetate	limb-girdle muscular dystrophy
DOID:11724	DB00630	medi_lps	Alendronate	limb-girdle muscular dystrophy
DOID:11724	DB00635	medi_lps	Prednisone	limb-girdle muscular dystrophy
DOID:11724	DB00678	medi_lps	Losartan	limb-girdle muscular dystrophy
DOID:11724	DB00710	medi_lps	Ibandronate	limb-girdle muscular dystrophy
DOID:11724	DB00860	medi_lps	Prednisolone	limb-girdle muscular dystrophy
DOID:11724	DB00884	medi_lps	Risedronate	limb-girdle muscular dystrophy
DOID:11724	DB00921	medi_lps	Buprenorphine	limb-girdle muscular dystrophy
DOID:11724	DB00996	medi_lps	Gabapentin	limb-girdle muscular dystrophy
DOID:11729	DB00254	medi_hps	Doxycycline	Lyme disease
DOID:11729	DB00595	medi_hps	Oxytetracycline	Lyme disease
DOID:11729	DB00618	medi_hps	Demeclocycline	Lyme disease
DOID:11729	DB00741	medi_lps	Hydrocortisone	Lyme disease
DOID:11729	DB00759	medi_hps	Tetracycline	Lyme disease
DOID:11729	DB00936	medi_lps	Salicylic acid	Lyme disease
DOID:11729	DB00985	medi_lps	Dimenhydrinate	Lyme disease
DOID:11729	DB01017	medi_hps	Minocycline	Lyme disease
DOID:11729	DB01060	medi_hps	Amoxicillin	Lyme disease
DOID:11729	DB01075	medi_lps	Diphenhydramine	Lyme disease
DOID:11729	DB01112	labeledin	Cefuroxime	Lyme disease
DOID:11729	DB01112	medi_hps	Cefuroxime	Lyme disease
DOID:11729	DB01211	medi_hps	Clarithromycin	Lyme disease
DOID:11729	DB01212	medi_hps	Ceftriaxone	Lyme disease
DOID:11729	DB01294	medi_lps	Bismuth Subsalicylate	Lyme disease
DOID:11729	DB01397	medi_lps	Magnesium salicylate	Lyme disease
DOID:11729	DB01398	medi_lps	Salicylate-sodium	Lyme disease
DOID:11729	DB01401	medi_lps	Trisalicylate-choline	Lyme disease
DOID:11729	DB07886	medi_lps	(11alpha,14beta)-11,17,21-trihydroxypregn-4-ene-3,20-dione	Lyme disease
DOID:11759	DB02110	medi_lps	Protoporphyrin Ix Containing Co	hypochromic anemia
DOID:11759	DB02577	medi_lps	Mesoheme	hypochromic anemia
DOID:11759	DB03934	medi_lps	Protoporphyrin Ix Containing Zn	hypochromic anemia
DOID:118	DB00860	labeledin	Prednisolone	pericardial effusion
DOID:118	DB00860	medi_lps	Prednisolone	pericardial effusion
DOID:11823	DB00104	medi_lps	Octreotide	hepatorenal syndrome
DOID:11830	DB00162	medi_lps	Vitamin A	myopia
DOID:11830	DB00921	medi_lps	Buprenorphine	myopia
DOID:1184	DB00091	ehrlink	Cyclosporine	nephrotic syndrome
DOID:1184	DB00091	medi_lps	Cyclosporine	nephrotic syndrome
DOID:1184	DB00175	medi_lps	Pravastatin	nephrotic syndrome
DOID:1184	DB00214	medi_hps	Torasemide	nephrotic syndrome
DOID:1184	DB00227	medi_lps	Lovastatin	nephrotic syndrome
DOID:1184	DB00291	medi_lps	Chlorambucil	nephrotic syndrome
DOID:1184	DB00384	labeledin	Triamterene	nephrotic syndrome
DOID:1184	DB00384	medi_lps	Triamterene	nephrotic syndrome
DOID:1184	DB00421	labeledin	Spironolactone	nephrotic syndrome
DOID:1184	DB00421	medi_lps	Spironolactone	nephrotic syndrome
DOID:1184	DB00436	predict	Bendroflumethiazide	nephrotic syndrome
DOID:1184	DB00443	medi_lps	Betamethasone	nephrotic syndrome
DOID:1184	DB00620	medi_lps	Triamcinolone	nephrotic syndrome
DOID:1184	DB00627	medi_lps	Niacin	nephrotic syndrome
DOID:1184	DB00635	ehrlink	Prednisone	nephrotic syndrome
DOID:1184	DB00635	labeledin	Prednisone	nephrotic syndrome
DOID:1184	DB00635	medi_hps	Prednisone	nephrotic syndrome
DOID:1184	DB00641	medi_lps	Simvastatin	nephrotic syndrome
DOID:1184	DB00688	ehrlink	Mycophenolate mofetil	nephrotic syndrome
DOID:1184	DB00695	labeledin	Furosemide	nephrotic syndrome
DOID:1184	DB00695	medi_hps	Furosemide	nephrotic syndrome
DOID:1184	DB00695	predict	Furosemide	nephrotic syndrome
DOID:1184	DB00722	ehrlink	Lisinopril	nephrotic syndrome
DOID:1184	DB00741	medi_lps	Hydrocortisone	nephrotic syndrome
DOID:1184	DB00774	medi_hps	Hydroflumethiazide	nephrotic syndrome
DOID:1184	DB00808	predict	Indapamide	nephrotic syndrome
DOID:1184	DB00848	medi_lps	Levamisole	nephrotic syndrome
DOID:1184	DB00860	ehrlink	Prednisolone	nephrotic syndrome
DOID:1184	DB00860	labeledin	Prednisolone	nephrotic syndrome
DOID:1184	DB00860	medi_hps	Prednisolone	nephrotic syndrome
DOID:1184	DB00880	medi_hps	Chlorothiazide	nephrotic syndrome
DOID:1184	DB00880	predict	Chlorothiazide	nephrotic syndrome
DOID:1184	DB00887	labeledin	Bumetanide	nephrotic syndrome
DOID:1184	DB00887	medi_hps	Bumetanide	nephrotic syndrome
DOID:1184	DB00887	predict	Bumetanide	nephrotic syndrome
DOID:1184	DB00903	medi_hps	Ethacrynic acid	nephrotic syndrome
DOID:1184	DB00903	predict	Ethacrynic acid	nephrotic syndrome
DOID:1184	DB00927	ehrlink	Famotidine	nephrotic syndrome
DOID:1184	DB00959	medi_lps	Methylprednisolone	nephrotic syndrome
DOID:1184	DB00999	medi_hps	Hydrochlorothiazide	nephrotic syndrome
DOID:1184	DB01076	medi_lps	Atorvastatin	nephrotic syndrome
DOID:1184	DB01098	medi_lps	Rosuvastatin	nephrotic syndrome
DOID:1184	DB01234	medi_lps	Dexamethasone	nephrotic syndrome
DOID:1184	DB07886	medi_lps	(11alpha,14beta)-11,17,21-trihydroxypregn-4-ene-3,20-dione	nephrotic syndrome
DOID:11840	DB00320	medi_lps	Dihydroergotamine	coronary artery vasospasm
DOID:11840	DB00343	labeledin	Diltiazem	coronary artery vasospasm
DOID:11840	DB00343	medi_hps	Diltiazem	coronary artery vasospasm
DOID:11840	DB00727	medi_hps	Nitroglycerin	coronary artery vasospasm
DOID:11840	DB01115	medi_hps	Nifedipine	coronary artery vasospasm
DOID:11847	DB00758	medi_hps	Clopidogrel	coronary thrombosis
DOID:11847	DB00975	medi_hps	Dipyridamole	coronary thrombosis
DOID:11914	DB00199	ehrlink	Erythromycin	gastroparesis
DOID:11914	DB00199	medi_lps	Erythromycin	gastroparesis
DOID:11914	DB00338	ehrlink	Omeprazole	gastroparesis
DOID:11914	DB00736	ehrlink	Esomeprazole	gastroparesis
DOID:11914	DB01184	medi_hps	Domperidone	gastroparesis
DOID:11914	DB01233	ehrlink	Metoclopramide	gastroparesis
DOID:11914	DB01233	labeledin	Metoclopramide	gastroparesis
DOID:11914	DB01233	medi_hps	Metoclopramide	gastroparesis
DOID:11917	DB00196	ehrlink	Fluconazole	tinea cruris
DOID:11917	DB00239	medi_hps	Oxiconazole	tinea cruris
DOID:11917	DB00257	ehrlink	Clotrimazole	tinea cruris
DOID:11917	DB00257	medi_hps	Clotrimazole	tinea cruris
DOID:11917	DB00400	medi_hps	Griseofulvin	tinea cruris
DOID:11917	DB00406	medi_lps	Gentian Violet	tinea cruris
DOID:11917	DB00443	medi_lps	Betamethasone	tinea cruris
DOID:11917	DB00525	medi_hps	Tolnaftate	tinea cruris
DOID:11917	DB00735	medi_hps	Naftifine	tinea cruris
DOID:11917	DB00741	medi_lps	Hydrocortisone	tinea cruris
DOID:11917	DB00857	medi_hps	Terbinafine	tinea cruris
DOID:11917	DB00935	medi_lps	Oxymetazoline	tinea cruris
DOID:11917	DB01091	medi_hps	Butenafine	tinea cruris
DOID:11917	DB01188	medi_lps	Ciclopirox	tinea cruris
DOID:11917	DB01234	medi_lps	Dexamethasone	tinea cruris
DOID:11917	DB04815	medi_lps	Clioquinol	tinea cruris
DOID:11917	DB07886	medi_lps	(11alpha,14beta)-11,17,21-trihydroxypregn-4-ene-3,20-dione	tinea cruris
DOID:11934	DB00544	medi_hps	Fluorouracil	head and neck cancer
DOID:11934	DB00570	medi_hps	Vinblastine	head and neck cancer
DOID:11934	DB01005	medi_hps	Hydroxyurea	head and neck cancer
DOID:11934	DB01085	medi_hps	Pilocarpine	head and neck cancer
DOID:11934	DB01248	medi_hps	Docetaxel	head and neck cancer
DOID:11963	DB00196	medi_lps	Fluconazole	esophagitis
DOID:11963	DB00254	medi_lps	Doxycycline	esophagitis
DOID:11963	DB00281	medi_lps	Lidocaine	esophagitis
DOID:11963	DB00338	ehrlink	Omeprazole	esophagitis
DOID:11963	DB00338	medi_hps	Omeprazole	esophagitis
DOID:11963	DB00448	medi_lps	Lansoprazole	esophagitis
DOID:11963	DB00501	medi_lps	Cimetidine	esophagitis
DOID:11963	DB00582	medi_lps	Voriconazole	esophagitis
DOID:11963	DB00585	labeledin	Nizatidine	esophagitis
DOID:11963	DB00585	medi_lps	Nizatidine	esophagitis
DOID:11963	DB00736	ehrlink	Esomeprazole	esophagitis
DOID:11963	DB00736	medi_hps	Esomeprazole	esophagitis
DOID:11963	DB00863	medi_lps	Ranitidine	esophagitis
DOID:11963	DB00927	labeledin	Famotidine	esophagitis
DOID:11963	DB00927	medi_lps	Famotidine	esophagitis
DOID:11963	DB00970	medi_lps	Dactinomycin	esophagitis
DOID:11963	DB05291	medi_lps	lidocaine patch	esophagitis
DOID:11963	DB06723	medi_lps	Aluminum hydroxide	esophagitis
DOID:11968	DB00286	medi_lps	Conjugated Estrogens	postmenopausal atrophic vaginitis
DOID:11968	DB00655	medi_lps	Estrone	postmenopausal atrophic vaginitis
DOID:11968	DB00783	ehrlink	Estradiol	postmenopausal atrophic vaginitis
DOID:11968	DB00783	medi_hps	Estradiol	postmenopausal atrophic vaginitis
DOID:11968	DB04574	medi_lps	Estropipate	postmenopausal atrophic vaginitis
DOID:11976	DB00536	medi_lps	Guanidine	botulism
DOID:11981	DB00273	ehrlink	Topiramate	morbid obesity
DOID:11984	DB00661	predict	Verapamil	hypertrophic cardiomyopathy
DOID:11984	DB01060	medi_lps	Amoxicillin	hypertrophic cardiomyopathy
DOID:11984	DB01190	medi_lps	Clindamycin	hypertrophic cardiomyopathy
DOID:11994	DB00470	medi_lps	Dronabinol	atrophy of testis
DOID:11994	DB00621	medi_hps	Oxandrolone	atrophy of testis
DOID:11994	DB00884	medi_lps	Risedronate	atrophy of testis
DOID:11994	DB01783	medi_lps	Pantothenic acid	atrophy of testis
DOID:11996	DB01783	medi_lps	Pantothenic acid	spermatic cord torsion
DOID:12028	DB00406	medi_lps	Gentian Violet	Conn's syndrome
DOID:12028	DB00421	labeledin	Spironolactone	Conn's syndrome
DOID:12028	DB00421	medi_hps	Spironolactone	Conn's syndrome
DOID:12028	DB00727	medi_lps	Nitroglycerin	Conn's syndrome
DOID:12029	DB00443	labeledin	Betamethasone	sympathetic ophthalmia
DOID:12029	DB00443	medi_lps	Betamethasone	sympathetic ophthalmia
DOID:12029	DB00620	labeledin	Triamcinolone	sympathetic ophthalmia
DOID:12029	DB00620	medi_hps	Triamcinolone	sympathetic ophthalmia
DOID:12029	DB00635	labeledin	Prednisone	sympathetic ophthalmia
DOID:12029	DB00635	medi_lps	Prednisone	sympathetic ophthalmia
DOID:12029	DB00741	medi_lps	Hydrocortisone	sympathetic ophthalmia
DOID:12029	DB00860	labeledin	Prednisolone	sympathetic ophthalmia
DOID:12029	DB00860	medi_lps	Prednisolone	sympathetic ophthalmia
DOID:12029	DB00959	labeledin	Methylprednisolone	sympathetic ophthalmia
DOID:12029	DB00959	medi_lps	Methylprednisolone	sympathetic ophthalmia
DOID:12029	DB01234	labeledin	Dexamethasone	sympathetic ophthalmia
DOID:12029	DB01234	medi_lps	Dexamethasone	sympathetic ophthalmia
DOID:12029	DB07886	medi_lps	(11alpha,14beta)-11,17,21-trihydroxypregn-4-ene-3,20-dione	sympathetic ophthalmia
